loan_id,customer_id,loan_type,principal_amount,interest_rate,tenure_months,emi_amount,loan_status,disbursement_date,created_at,updated_at,source_system
LN00001156,CUST00000726,Home Loan,6511517.06,14.96,131,101129.64,Active,2012-06-22,2026-07-25 01:44:20.828651,,Loan Management System
LN00001157,CUST00000754,Home Loan,9965643.82,9.24,259,88932.83,Active,2014-02-21,2026-07-25 01:44:20.828651,,Loan Management System
LN00001158,CUST00003419,Car Loan,1061646.46,12.64,69,21726.37,Written Off,2014-02-06,2026-07-25 01:44:20.829651,,Loan Management System
LN00001159,CUST00001438,Home Loan,3723208.51,10.38,81,64124.24,Active,2025-05-12,2026-07-25 01:44:20.829651,,Loan Management System
LN00001160,CUST00004585,Home Loan,6711574.38,12.52,334,72280.73,Active,2021-02-19,2026-07-25 01:44:20.829651,,Loan Management System
LN00001161,CUST00004406,Car Loan,2789484.27,6.92,30,101524.79,Active,2016-09-23,2026-07-25 01:44:20.829651,,Loan Management System
LN00001162,CUST00004985,Home Loan,9118199.34,13.61,184,118262.38,Closed,2013-01-04,2026-07-25 01:44:20.830651,,Loan Management System
LN00001163,CUST00000271,Home Loan,2136365.59,7.07,217,17469.56,Closed,2015-10-14,2026-07-25 01:44:20.830651,,Loan Management System
LN00001164,CUST00004636,Home Loan,6306645.95,16.11,92,119789.66,Closed,2013-07-30,2026-07-25 01:44:20.830651,,Loan Management System
LN00001165,CUST00003267,Home Loan,5222863.22,15.69,172,76476.89,Active,2021-01-20,2026-07-25 01:44:20.830651,,Loan Management System
LN00001166,CUST00003523,Home Loan,3704759.55,16.11,265,51231.81,Active,2024-07-26,2026-07-25 01:44:20.830651,,Loan Management System
LN00001167,CUST00003609,Gold Loan,1450518.35,8.08,16,95933.05,Closed,2018-08-23,2026-07-25 01:44:20.831651,,Loan Management System
LN00001168,CUST00004815,Car Loan,1139410.44,7.89,30,41973.55,Closed,2021-11-16,2026-07-25 01:44:20.831651,,Loan Management System
LN00001169,CUST00000624,Home Loan,4014309.76,8.4,184,38869.42,Pending,2021-09-14,2026-07-25 01:44:20.831651,,Loan Management System
LN00001170,CUST00004963,Home Loan,1449694.58,16.24,252,20305.36,Closed,2025-01-05,2026-07-25 01:44:20.831651,,Loan Management System
LN00001171,CUST00000371,Home Loan,5126191.01,6.57,151,49980.87,Pending,2022-01-30,2026-07-25 01:44:20.832651,,Loan Management System
LN00001172,CUST00002789,Education Loan,2415549.04,9.76,157,27299.48,Closed,2015-05-27,2026-07-25 01:44:20.832651,,Loan Management System
LN00001173,CUST00001125,Home Loan,6578344.19,12.52,270,73066.56,Active,2024-10-03,2026-07-25 01:44:20.832651,,Loan Management System
LN00001174,CUST00002137,Home Loan,7070898.91,13.36,315,81205.41,Closed,2020-06-14,2026-07-25 01:44:20.832651,,Loan Management System
LN00001175,CUST00000510,Home Loan,8351594.18,9.96,274,77351.09,Active,2018-01-12,2026-07-25 01:44:20.833652,,Loan Management System
LN00001176,CUST00002970,Home Loan,1616324.32,12.6,108,25092.69,Closed,2019-03-24,2026-07-25 01:44:20.833652,,Loan Management System
LN00001177,CUST00001157,Business Loan,19742251.39,12.34,71,393177.52,Closed,2019-02-03,2026-07-25 01:44:20.833652,,Loan Management System
LN00001178,CUST00002611,Car Loan,973994.43,8.73,31,35208.8,Closed,2016-08-14,2026-07-25 01:44:20.833652,,Loan Management System
LN00001179,CUST00001864,Gold Loan,1199171.78,8.53,5,244972.97,Active,2026-03-12,2026-07-25 01:44:20.834652,,Loan Management System
LN00001180,CUST00001644,Personal Loan,353905.14,9.39,51,8442.58,Closed,2021-07-28,2026-07-25 01:44:20.834652,,Loan Management System
LN00001181,CUST00003119,Education Loan,268938.18,15.01,173,3807.22,Active,2018-11-09,2026-07-25 01:44:20.834652,,Loan Management System
LN00001182,CUST00001541,Education Loan,1991739.44,7.83,96,27984.79,Closed,2016-10-03,2026-07-25 01:44:20.834652,,Loan Management System
LN00001183,CUST00004435,Car Loan,1112722.48,8.79,53,25408.99,Active,2021-03-27,2026-07-25 01:44:20.835652,,Loan Management System
LN00001184,CUST00003069,Home Loan,2663929.61,9.23,271,23427.18,Defaulted,2022-02-15,2026-07-25 01:44:20.835652,,Loan Management System
LN00001185,CUST00002004,Personal Loan,369961.0,11.92,43,10613.65,Active,2012-08-02,2026-07-25 01:44:20.835652,,Loan Management System
LN00001186,CUST00002012,Personal Loan,363439.49,13.51,23,18024.07,Active,2021-12-07,2026-07-25 01:44:20.835652,,Loan Management System
LN00001187,CUST00004425,Home Loan,7338301.55,13.77,198,94027.54,Active,2024-02-25,2026-07-25 01:44:20.836652,,Loan Management System
LN00001188,CUST00000262,Home Loan,7076000.03,7.19,129,78911.49,Active,2013-04-01,2026-07-25 01:44:20.836652,,Loan Management System
LN00001189,CUST00004895,Personal Loan,656424.55,15.24,26,29802.92,Defaulted,2024-07-15,2026-07-25 01:44:20.836652,,Loan Management System
LN00001190,CUST00002948,Car Loan,2410731.5,13.84,33,88249.53,Closed,2015-02-05,2026-07-25 01:44:20.836652,,Loan Management System
LN00001191,CUST00003900,Car Loan,843166.42,11.23,78,15279.24,Active,2022-03-15,2026-07-25 01:44:20.837652,,Loan Management System
LN00001192,CUST00000217,Gold Loan,1489162.66,16.13,20,85410.77,Active,2015-02-25,2026-07-25 01:44:20.837652,,Loan Management System
LN00001193,CUST00004649,Personal Loan,1315267.78,9.35,39,39238.21,Closed,2016-01-24,2026-07-25 01:44:20.837652,,Loan Management System
LN00001194,CUST00001076,Business Loan,12039546.82,8.21,85,187267.13,Defaulted,2022-10-18,2026-07-25 01:44:20.838652,,Loan Management System
LN00001195,CUST00002327,Personal Loan,114125.08,17.9,58,2953.85,Closed,2012-12-10,2026-07-25 01:44:20.838963,,Loan Management System
LN00001196,CUST00004154,Home Loan,5545656.4,12.01,110,83386.47,Active,2014-03-26,2026-07-25 01:44:20.838963,,Loan Management System
LN00001197,CUST00004968,Home Loan,5805626.18,6.64,268,41606.65,Pending,2015-08-23,2026-07-25 01:44:20.838963,,Loan Management System
LN00001198,CUST00001734,Home Loan,3310009.07,13.95,106,54480.7,Active,2014-07-09,2026-07-25 01:44:20.838963,,Loan Management System
LN00001199,CUST00004397,Car Loan,653047.93,11.78,15,47033.5,Written Off,2020-12-13,2026-07-25 01:44:20.840000,,Loan Management System
LN00001200,CUST00000891,Personal Loan,251004.68,14.59,23,12575.95,Closed,2012-11-02,2026-07-25 01:44:20.840000,,Loan Management System
LN00001201,CUST00002107,Personal Loan,723228.89,13.78,52,18549.01,Active,2014-03-23,2026-07-25 01:44:20.840000,,Loan Management System
LN00001202,CUST00002348,Business Loan,6991669.7,6.88,66,127538.01,Closed,2011-08-10,2026-07-25 01:44:20.840000,,Loan Management System
LN00001203,CUST00001274,Car Loan,1915003.47,13.12,38,61857.43,Closed,2018-07-06,2026-07-25 01:44:20.841001,,Loan Management System
LN00001204,CUST00004273,Home Loan,8868048.86,14.96,88,166528.81,Active,2019-03-24,2026-07-25 01:44:20.841001,,Loan Management System
LN00001205,CUST00001357,Business Loan,7597815.18,7.09,61,148708.54,Active,2023-04-16,2026-07-25 01:44:20.841001,,Loan Management System
LN00001206,CUST00000555,Car Loan,1223599.2,8.52,83,19560.91,Closed,2021-08-30,2026-07-25 01:44:20.841001,,Loan Management System
LN00001207,CUST00002354,Car Loan,2366011.42,8.09,54,52419.21,Active,2019-07-22,2026-07-25 01:44:20.842001,,Loan Management System
LN00001208,CUST00001451,Home Loan,5045687.92,17.3,357,73183.74,Defaulted,2016-07-07,2026-07-25 01:44:20.842001,,Loan Management System
LN00001209,CUST00004642,Education Loan,3037376.64,15.25,118,49828.45,Active,2012-02-12,2026-07-25 01:44:20.842001,,Loan Management System
LN00001210,CUST00004421,Personal Loan,1036328.77,9.69,16,69305.6,Active,2015-07-02,2026-07-25 01:44:20.842001,,Loan Management System
LN00001211,CUST00000690,Personal Loan,777102.64,16.04,42,24299.71,Closed,2016-06-18,2026-07-25 01:44:20.843001,,Loan Management System
LN00001212,CUST00002707,Car Loan,1691995.3,9.86,59,36304.01,Closed,2023-08-03,2026-07-25 01:44:20.843001,,Loan Management System
LN00001213,CUST00003110,Gold Loan,2026769.79,17.32,7,306494.07,Active,2016-05-15,2026-07-25 01:44:20.843001,,Loan Management System
LN00001214,CUST00002747,Business Loan,2202520.63,10.99,34,75682.12,Active,2023-07-10,2026-07-25 01:44:20.843001,,Loan Management System
LN00001215,CUST00003009,Gold Loan,295678.18,9.67,12,25949.45,Active,2026-03-09,2026-07-25 01:44:20.844000,,Loan Management System
LN00001216,CUST00002194,Business Loan,10653408.97,13.71,49,285130.88,Active,2019-04-15,2026-07-25 01:44:20.844000,,Loan Management System
LN00001217,CUST00003765,Car Loan,2808820.12,11.95,65,58904.06,Active,2012-10-09,2026-07-25 01:44:20.844000,,Loan Management System
LN00001218,CUST00001502,Car Loan,1016247.03,7.22,41,28043.41,Closed,2023-04-04,2026-07-25 01:44:20.845001,,Loan Management System
LN00001219,CUST00001867,Car Loan,1140456.63,13.16,53,28488.49,Active,2015-07-14,2026-07-25 01:44:20.845001,,Loan Management System
LN00001220,CUST00002161,Car Loan,1684465.44,12.81,70,34286.52,Active,2016-01-23,2026-07-25 01:44:20.845001,,Loan Management System
LN00001221,CUST00001109,Home Loan,7998808.49,8.47,193,76018.62,Active,2024-12-18,2026-07-25 01:44:20.845001,,Loan Management System
LN00001222,CUST00004650,Personal Loan,467812.12,16.22,21,25736.99,Active,2025-01-08,2026-07-25 01:44:20.845001,,Loan Management System
LN00001223,CUST00003273,Personal Loan,291226.46,17.13,57,7501.14,Active,2022-03-12,2026-07-25 01:44:20.846001,,Loan Management System
LN00001224,CUST00001849,Home Loan,2165913.78,14.64,138,32526.26,Active,2021-08-05,2026-07-25 01:44:20.846001,,Loan Management System
LN00001225,CUST00002343,Home Loan,9940843.86,13.11,285,113744.55,Active,2022-10-23,2026-07-25 01:44:20.846001,,Loan Management System
LN00001226,CUST00003901,Home Loan,5843628.8,6.9,222,46670.08,Written Off,2025-03-28,2026-07-25 01:44:20.846001,,Loan Management System
LN00001227,CUST00001581,Home Loan,4760076.42,17.72,333,70827.82,Active,2014-12-05,2026-07-25 01:44:20.847001,,Loan Management System
LN00001228,CUST00002794,Gold Loan,1026291.77,12.24,12,91300.05,Pending,2018-10-17,2026-07-25 01:44:20.847001,,Loan Management System
LN00001229,CUST00001651,Gold Loan,411231.84,17.66,35,15118.47,Active,2013-07-07,2026-07-25 01:44:20.847001,,Loan Management System
LN00001230,CUST00002849,Education Loan,1948251.63,9.83,73,35564.67,Closed,2020-10-28,2026-07-25 01:44:20.847001,,Loan Management System
LN00001231,CUST00002043,Education Loan,3696939.2,10.39,64,75483.4,Closed,2015-05-21,2026-07-25 01:44:20.848001,,Loan Management System
LN00001232,CUST00000498,Business Loan,3218754.22,12.84,51,82220.49,Active,2022-07-31,2026-07-25 01:44:20.848001,,Loan Management System
LN00001233,CUST00004072,Car Loan,817021.43,10.61,53,19375.31,Active,2014-02-04,2026-07-25 01:44:20.848001,,Loan Management System
LN00001234,CUST00004247,Car Loan,1833608.04,9.05,47,46480.19,Active,2016-01-30,2026-07-25 01:44:20.848001,,Loan Management System
LN00001235,CUST00003854,Home Loan,8569788.19,14.29,104,144132.23,Written Off,2025-08-16,2026-07-25 01:44:20.849002,,Loan Management System
LN00001236,CUST00001841,Personal Loan,761174.77,13.44,44,22005.47,Pending,2013-12-24,2026-07-25 01:44:20.849002,,Loan Management System
LN00001237,CUST00000267,Business Loan,7540764.95,8.2,66,142331.78,Active,2012-10-10,2026-07-25 01:44:20.849002,,Loan Management System
LN00001238,CUST00004722,Personal Loan,462743.03,10.54,40,13769.76,Defaulted,2012-07-29,2026-07-25 01:44:20.850001,,Loan Management System
LN00001239,CUST00003582,Home Loan,7414606.89,11.61,272,77375.38,Closed,2014-05-21,2026-07-25 01:44:20.850001,,Loan Management System
LN00001240,CUST00001370,Personal Loan,1218225.54,17.66,39,41276.62,Closed,2025-01-17,2026-07-25 01:44:20.850001,,Loan Management System
LN00001241,CUST00004076,Personal Loan,1261491.72,13.38,21,67710.82,Active,2016-10-17,2026-07-25 01:44:20.850001,,Loan Management System
LN00001242,CUST00003541,Personal Loan,1307912.44,17.85,16,92461.27,Pending,2021-09-07,2026-07-25 01:44:20.851001,,Loan Management System
LN00001243,CUST00004331,Car Loan,1252162.75,6.58,46,30872.28,Active,2024-04-20,2026-07-25 01:44:20.851001,,Loan Management System
LN00001244,CUST00002712,Car Loan,2188691.62,15.19,29,90641.74,Active,2025-08-01,2026-07-25 01:44:20.851001,,Loan Management System
LN00001245,CUST00001311,Business Loan,6144531.75,12.14,117,89827.85,Closed,2021-03-30,2026-07-25 01:44:20.851001,,Loan Management System
LN00001246,CUST00002790,Business Loan,6426330.4,12.93,71,129969.33,Active,2016-06-21,2026-07-25 01:44:20.852001,,Loan Management System
LN00001247,CUST00000074,Education Loan,700693.48,9.95,156,8022.26,Active,2019-01-12,2026-07-25 01:44:20.852001,,Loan Management System
LN00001248,CUST00002846,Car Loan,1005529.29,8.56,43,27236.5,Active,2013-09-04,2026-07-25 01:44:20.852001,,Loan Management System
LN00001249,CUST00002271,Education Loan,2022895.88,17.66,128,35194.56,Closed,2019-07-15,2026-07-25 01:44:20.852001,,Loan Management System
LN00001250,CUST00003448,Car Loan,2631368.57,13.72,72,53827.56,Written Off,2023-04-12,2026-07-25 01:44:20.852001,,Loan Management System
LN00001251,CUST00004992,Business Loan,7777443.21,14.93,14,608757.78,Closed,2016-09-25,2026-07-25 01:44:20.853001,,Loan Management System
LN00001252,CUST00000344,Home Loan,1055848.74,10.18,129,13495.85,Active,2023-06-19,2026-07-25 01:44:20.853001,,Loan Management System
LN00001253,CUST00002672,Home Loan,3931052.76,13.82,242,48295.57,Active,2018-05-30,2026-07-25 01:44:20.853001,,Loan Management System
LN00001254,CUST00004160,Personal Loan,976472.46,7.38,24,43887.6,Closed,2016-03-11,2026-07-25 01:44:20.853001,,Loan Management System
LN00001255,CUST00002057,Home Loan,1397832.2,15.16,338,17916.56,Active,2020-01-28,2026-07-25 01:44:20.854001,,Loan Management System
LN00001256,CUST00004463,Personal Loan,1275242.58,15.7,29,53126.0,Closed,2020-09-30,2026-07-25 01:44:20.854001,,Loan Management System
LN00001257,CUST00001147,Car Loan,468333.55,13.17,30,18406.62,Active,2019-12-18,2026-07-25 01:44:20.854001,,Loan Management System
LN00001258,CUST00004378,Car Loan,1244439.75,12.08,55,29575.77,Pending,2019-01-04,2026-07-25 01:44:20.854001,,Loan Management System
LN00001259,CUST00000257,Home Loan,2569824.01,12.29,156,33064.94,Closed,2012-12-05,2026-07-25 01:44:20.855001,,Loan Management System
LN00001260,CUST00001050,Car Loan,2131027.92,17.45,80,45243.69,Closed,2021-09-26,2026-07-25 01:44:20.855001,,Loan Management System
LN00001261,CUST00004048,Education Loan,3230063.1,11.3,55,75513.59,Active,2012-03-28,2026-07-25 01:44:20.855001,,Loan Management System
LN00001262,CUST00001841,Home Loan,665104.29,10.5,245,6600.6,Active,2018-11-29,2026-07-25 01:44:20.855001,,Loan Management System
LN00001263,CUST00001990,Personal Loan,1481993.51,12.52,33,53314.31,Active,2024-01-22,2026-07-25 01:44:20.856001,,Loan Management System
LN00001264,CUST00003061,Personal Loan,1129467.31,7.86,20,60437.6,Defaulted,2017-01-16,2026-07-25 01:44:20.856001,,Loan Management System
LN00001265,CUST00001341,Home Loan,2652457.09,7.94,126,31097.57,Written Off,2021-10-31,2026-07-25 01:44:20.856001,,Loan Management System
LN00001266,CUST00000787,Personal Loan,1156384.35,7.78,13,93041.78,Closed,2015-10-27,2026-07-25 01:44:20.856001,,Loan Management System
LN00001267,CUST00004830,Education Loan,265816.07,7.74,167,2604.63,Closed,2012-01-01,2026-07-25 01:44:20.857002,,Loan Management System
LN00001268,CUST00002328,Personal Loan,1367367.48,7.0,31,48345.09,Closed,2013-02-11,2026-07-25 01:44:20.857002,,Loan Management System
LN00001269,CUST00004963,Education Loan,3151246.18,17.08,88,63023.26,Closed,2015-06-16,2026-07-25 01:44:20.857002,,Loan Management System
LN00001270,CUST00002195,Home Loan,6870706.15,6.84,134,73463.38,Closed,2023-01-12,2026-07-25 01:44:20.857002,,Loan Management System
LN00001271,CUST00001713,Gold Loan,2373259.22,10.5,13,193934.89,Defaulted,2025-10-13,2026-07-25 01:44:20.858002,,Loan Management System
LN00001272,CUST00004051,Education Loan,2490530.07,12.31,53,61152.17,Active,2026-03-15,2026-07-25 01:44:20.858002,,Loan Management System
LN00001273,CUST00002078,Car Loan,239156.07,9.0,36,7605.1,Written Off,2021-05-07,2026-07-25 01:44:20.858002,,Loan Management System
LN00001274,CUST00004711,Home Loan,7663169.78,6.55,110,92844.0,Pending,2021-07-20,2026-07-25 01:44:20.858999,,Loan Management System
LN00001275,CUST00000104,Gold Loan,2131959.61,11.96,14,163910.49,Active,2011-11-30,2026-07-25 01:44:20.858999,,Loan Management System
LN00001276,CUST00004309,Gold Loan,472600.13,10.58,27,19746.36,Active,2024-07-28,2026-07-25 01:44:20.858999,,Loan Management System
LN00001277,CUST00001379,Car Loan,1341218.32,15.26,52,35411.52,Active,2022-12-31,2026-07-25 01:44:20.858999,,Loan Management System
LN00001278,CUST00002288,Home Loan,1791167.51,15.27,207,24587.18,Closed,2025-07-15,2026-07-25 01:44:20.859998,,Loan Management System
LN00001279,CUST00002011,Home Loan,3617096.37,7.83,205,32050.4,Active,2016-02-23,2026-07-25 01:44:20.859998,,Loan Management System
LN00001280,CUST00001631,Education Loan,2779481.57,16.17,93,52602.99,Closed,2021-05-13,2026-07-25 01:44:20.859998,,Loan Management System
LN00001281,CUST00003895,Personal Loan,1290280.22,8.67,16,85684.08,Defaulted,2012-03-30,2026-07-25 01:44:20.859998,,Loan Management System
LN00001282,CUST00000680,Business Loan,18812099.03,10.73,13,1539272.2,Written Off,2024-07-17,2026-07-25 01:44:20.860998,,Loan Management System
LN00001283,CUST00002805,Personal Loan,202499.23,11.54,54,4825.17,Closed,2024-06-05,2026-07-25 01:44:20.860998,,Loan Management System
LN00001284,CUST00000544,Home Loan,4250708.89,14.49,112,69428.98,Closed,2014-07-17,2026-07-25 01:44:20.860998,,Loan Management System
LN00001285,CUST00000631,Business Loan,3790102.62,10.68,37,120676.24,Active,2019-07-26,2026-07-25 01:44:20.860998,,Loan Management System
LN00001286,CUST00000746,Car Loan,2973851.69,7.91,66,55714.16,Closed,2020-05-22,2026-07-25 01:44:20.861998,,Loan Management System
LN00001287,CUST00000128,Personal Loan,1084566.02,13.19,29,43879.0,Closed,2022-08-24,2026-07-25 01:44:20.861998,,Loan Management System
LN00001288,CUST00002703,Business Loan,18892888.65,10.6,97,290797.06,Closed,2019-01-31,2026-07-25 01:44:20.861998,,Loan Management System
LN00001289,CUST00004401,Personal Loan,752572.65,9.71,41,21641.75,Active,2016-04-17,2026-07-25 01:44:20.861998,,Loan Management System
LN00001290,CUST00000035,Personal Loan,771046.98,13.73,20,43350.65,Active,2014-08-25,2026-07-25 01:44:20.861998,,Loan Management System
LN00001291,CUST00003349,Education Loan,3338218.63,12.23,42,98100.56,Written Off,2021-07-09,2026-07-25 01:44:20.862998,,Loan Management System
LN00001292,CUST00004575,Personal Loan,1034846.33,8.26,51,24129.7,Closed,2018-12-23,2026-07-25 01:44:20.862998,,Loan Management System
LN00001293,CUST00003533,Education Loan,2678214.36,12.48,162,34264.38,Closed,2022-05-12,2026-07-25 01:44:20.862998,,Loan Management System
LN00001294,CUST00000181,Home Loan,6789885.72,12.14,193,80182.4,Active,2025-05-31,2026-07-25 01:44:20.862998,,Loan Management System
LN00001295,CUST00001936,Business Loan,11040315.25,6.7,109,135489.19,Active,2019-12-05,2026-07-25 01:44:20.863998,,Loan Management System
LN00001296,CUST00003389,Personal Loan,1376661.78,10.91,32,49775.68,Defaulted,2013-02-10,2026-07-25 01:44:20.863998,,Loan Management System
LN00001297,CUST00004439,Personal Loan,102172.62,8.53,54,2285.03,Defaulted,2019-07-23,2026-07-25 01:44:20.863998,,Loan Management System
LN00001298,CUST00000510,Personal Loan,1073785.85,12.15,20,59579.1,Active,2017-06-25,2026-07-25 01:44:20.863998,,Loan Management System
LN00001299,CUST00004726,Personal Loan,1157816.15,13.04,43,33848.32,Closed,2018-07-05,2026-07-25 01:44:20.864999,,Loan Management System
LN00001300,CUST00001599,Car Loan,1802188.65,11.97,32,66062.25,Active,2017-03-26,2026-07-25 01:44:20.864999,,Loan Management System
LN00001301,CUST00002306,Personal Loan,767302.14,17.67,51,21500.41,Closed,2017-01-08,2026-07-25 01:44:20.864999,,Loan Management System
LN00001302,CUST00003059,Education Loan,1209306.4,7.21,47,29610.35,Active,2022-12-18,2026-07-25 01:44:20.864999,,Loan Management System
LN00001303,CUST00003888,Personal Loan,1223852.47,13.22,60,27984.43,Defaulted,2013-05-04,2026-07-25 01:44:20.865998,,Loan Management System
LN00001304,CUST00000353,Personal Loan,191157.57,10.47,34,6521.69,Active,2026-02-25,2026-07-25 01:44:20.865998,,Loan Management System
LN00001305,CUST00000458,Home Loan,2820174.42,9.2,219,26619.36,Closed,2014-04-19,2026-07-25 01:44:20.865998,,Loan Management System
LN00001306,CUST00000585,Business Loan,1777254.6,10.01,55,40423.45,Active,2017-03-04,2026-07-25 01:44:20.865998,,Loan Management System
LN00001307,CUST00004191,Car Loan,304657.34,14.06,66,6654.26,Closed,2018-07-25,2026-07-25 01:44:20.866999,,Loan Management System
LN00001308,CUST00001394,Business Loan,5699068.26,14.5,87,106223.6,Active,2023-05-13,2026-07-25 01:44:20.866999,,Loan Management System
LN00001309,CUST00003740,Personal Loan,877012.63,10.21,18,52755.66,Closed,2019-12-28,2026-07-25 01:44:20.866999,,Loan Management System
LN00001310,CUST00002086,Home Loan,6913557.31,10.36,317,63873.63,Closed,2016-06-18,2026-07-25 01:44:20.866999,,Loan Management System
LN00001311,CUST00003117,Car Loan,666556.21,9.94,67,13003.42,Active,2022-11-01,2026-07-25 01:44:20.867999,,Loan Management System
LN00001312,CUST00002771,Car Loan,2927500.34,7.37,80,46426.88,Active,2018-05-17,2026-07-25 01:44:20.867999,,Loan Management System
LN00001313,CUST00001919,Personal Loan,481114.39,13.1,26,21354.69,Closed,2025-05-27,2026-07-25 01:44:20.867999,,Loan Management System
LN00001314,CUST00003755,Gold Loan,1801324.44,13.15,24,85765.22,Active,2024-07-01,2026-07-25 01:44:20.867999,,Loan Management System
LN00001315,CUST00003649,Car Loan,1686978.24,11.41,56,38992.87,Closed,2020-12-02,2026-07-25 01:44:20.868999,,Loan Management System
LN00001316,CUST00000700,Car Loan,1045171.64,15.75,67,23546.91,Closed,2012-03-09,2026-07-25 01:44:20.868999,,Loan Management System
LN00001317,CUST00002944,Personal Loan,650755.66,9.39,44,17539.02,Active,2019-04-20,2026-07-25 01:44:20.868999,,Loan Management System
LN00001318,CUST00004481,Education Loan,804343.32,6.71,168,7396.02,Defaulted,2013-01-22,2026-07-25 01:44:20.868999,,Loan Management System
LN00001319,CUST00001803,Car Loan,796267.85,17.56,71,18107.14,Active,2016-11-29,2026-07-25 01:44:20.869999,,Loan Management System
LN00001320,CUST00000107,Car Loan,2465013.74,16.31,67,56284.12,Pending,2015-11-09,2026-07-25 01:44:20.869999,,Loan Management System
LN00001321,CUST00004614,Education Loan,333538.48,8.81,154,3623.29,Active,2017-01-22,2026-07-25 01:44:20.869999,,Loan Management System
LN00001322,CUST00001248,Home Loan,7010413.05,9.95,282,64402.85,Active,2013-07-14,2026-07-25 01:44:20.869999,,Loan Management System
LN00001323,CUST00003530,Business Loan,18267187.05,13.79,120,281326.14,Active,2024-09-14,2026-07-25 01:44:20.870999,,Loan Management System
LN00001324,CUST00004721,Business Loan,13097831.75,9.45,88,206883.72,Active,2018-06-09,2026-07-25 01:44:20.870999,,Loan Management System
LN00001325,CUST00003118,Home Loan,1924641.35,6.82,218,15421.4,Active,2026-04-11,2026-07-25 01:44:20.870999,,Loan Management System
LN00001326,CUST00003583,Car Loan,1421172.15,13.94,16,97846.91,Active,2020-04-25,2026-07-25 01:44:20.870999,,Loan Management System
LN00001327,CUST00000629,Personal Loan,92255.71,15.58,29,3837.99,Closed,2025-08-05,2026-07-25 01:44:20.871999,,Loan Management System
LN00001328,CUST00003617,Home Loan,8598949.67,17.58,308,127419.48,Closed,2011-08-01,2026-07-25 01:44:20.871999,,Loan Management System
LN00001329,CUST00002883,Home Loan,9016802.02,10.11,212,91401.68,Defaulted,2022-10-01,2026-07-25 01:44:20.871999,,Loan Management System
LN00001330,CUST00000123,Business Loan,8436633.61,10.68,96,131074.49,Defaulted,2026-05-09,2026-07-25 01:44:20.871999,,Loan Management System
LN00001331,CUST00001692,Personal Loan,1267725.19,16.19,27,56335.29,Active,2020-10-16,2026-07-25 01:44:20.872999,,Loan Management System
LN00001332,CUST00004270,Education Loan,3738448.24,12.5,170,47017.81,Active,2019-06-03,2026-07-25 01:44:20.872999,,Loan Management System
LN00001333,CUST00004873,Business Loan,5142498.68,7.91,115,63927.68,Active,2018-08-04,2026-07-25 01:44:20.872999,,Loan Management System
LN00001334,CUST00003175,Business Loan,14876108.9,15.77,107,259740.63,Active,2012-06-25,2026-07-25 01:44:20.872999,,Loan Management System
LN00001335,CUST00002461,Personal Loan,259202.97,8.51,29,9920.15,Active,2014-10-02,2026-07-25 01:44:20.874014,,Loan Management System
LN00001336,CUST00001240,Personal Loan,904747.37,12.14,35,30825.14,Closed,2020-05-19,2026-07-25 01:44:20.874014,,Loan Management System
LN00001337,CUST00002130,Home Loan,5684577.82,11.96,186,67294.55,Written Off,2017-09-19,2026-07-25 01:44:20.874014,,Loan Management System
LN00001338,CUST00001932,Business Loan,18770959.68,10.67,103,279013.52,Active,2022-02-25,2026-07-25 01:44:20.875000,,Loan Management System
LN00001339,CUST00003358,Personal Loan,985826.5,16.91,14,78083.78,Closed,2024-06-06,2026-07-25 01:44:20.875000,,Loan Management System
LN00001340,CUST00002262,Car Loan,2834375.17,14.44,42,86365.77,Active,2020-01-16,2026-07-25 01:44:20.875000,,Loan Management System
LN00001341,CUST00000869,Personal Loan,976476.14,14.56,55,24435.72,Active,2022-03-15,2026-07-25 01:44:20.875000,,Loan Management System
LN00001342,CUST00003532,Business Loan,17224119.21,10.97,62,365169.08,Pending,2019-01-30,2026-07-25 01:44:20.875999,,Loan Management System
LN00001343,CUST00000109,Business Loan,6367318.96,17.27,108,116539.93,Active,2024-06-28,2026-07-25 01:44:20.875999,,Loan Management System
LN00001344,CUST00002680,Home Loan,8957343.91,17.03,222,132940.8,Defaulted,2012-06-09,2026-07-25 01:44:20.875999,,Loan Management System
LN00001345,CUST00002834,Education Loan,1684526.38,6.89,56,35261.07,Closed,2015-01-09,2026-07-25 01:44:20.875999,,Loan Management System
LN00001346,CUST00004010,Gold Loan,1190950.93,11.25,24,55645.98,Closed,2016-02-08,2026-07-25 01:44:20.875999,,Loan Management System
LN00001347,CUST00000338,Business Loan,16494705.55,15.98,101,297984.93,Active,2020-11-26,2026-07-25 01:44:20.876999,,Loan Management System
LN00001348,CUST00001363,Home Loan,4498270.06,14.89,340,56671.94,Closed,2013-10-16,2026-07-25 01:44:20.876999,,Loan Management System
LN00001349,CUST00000598,Personal Loan,89658.8,7.1,53,1975.71,Active,2016-06-17,2026-07-25 01:44:20.876999,,Loan Management System
LN00001350,CUST00003393,Personal Loan,979593.27,6.54,24,43654.92,Closed,2019-01-06,2026-07-25 01:44:20.876999,,Loan Management System
LN00001351,CUST00003855,Personal Loan,169236.47,8.31,45,4390.08,Closed,2023-06-10,2026-07-25 01:44:20.877999,,Loan Management System
