loan_id,customer_id,loan_type,principal_amount,interest_rate,tenure_months,emi_amount,loan_status,disbursement_date,created_at,updated_at,source_system
LN00001076,CUST00002659,Home Loan,4144196.57,7.49,260,32266.28,Active,2020-08-14,2026-08-03 11:22:39.509858,,Loan Management System
LN00001077,CUST00000289,Car Loan,1859717.43,16.12,69,41514.43,Closed,2017-06-08,2026-08-03 11:22:39.509858,,Loan Management System
LN00001078,CUST00002840,Personal Loan,1235290.87,14.7,54,31404.93,Closed,2018-10-28,2026-08-03 11:22:39.509858,,Loan Management System
LN00001079,CUST00004415,Home Loan,9266447.92,15.29,350,119491.67,Active,2024-04-11,2026-08-03 11:22:39.510852,,Loan Management System
LN00001080,CUST00001294,Business Loan,18433936.32,11.89,70,366391.71,Active,2020-12-12,2026-08-03 11:22:39.510852,,Loan Management System
LN00001081,CUST00000518,Car Loan,2346181.79,11.91,40,71352.66,Active,2017-03-19,2026-08-03 11:22:39.510852,,Loan Management System
LN00001082,CUST00004414,Business Loan,5532028.93,10.68,35,184648.19,Closed,2017-07-28,2026-08-03 11:22:39.510852,,Loan Management System
LN00001083,CUST00001002,Car Loan,2408580.38,16.65,70,54001.49,Active,2023-07-18,2026-08-03 11:22:39.510852,,Loan Management System
LN00001084,CUST00000657,Home Loan,1572427.04,12.0,147,20463.93,Active,2019-04-22,2026-08-03 11:22:39.510852,,Loan Management System
LN00001085,CUST00004175,Personal Loan,883283.47,12.34,37,28822.46,Closed,2016-03-12,2026-08-03 11:22:39.512357,,Loan Management System
LN00001086,CUST00002072,Education Loan,1370891.94,13.97,113,21873.81,Active,2016-10-20,2026-08-03 11:22:39.512357,,Loan Management System
LN00001087,CUST00004624,Personal Loan,649490.76,13.64,47,17913.9,Active,2015-11-12,2026-08-03 11:22:39.512357,,Loan Management System
LN00001088,CUST00001470,Personal Loan,145786.91,8.89,56,3190.08,Closed,2015-07-05,2026-08-03 11:22:39.512357,,Loan Management System
LN00001089,CUST00000395,Education Loan,1797879.46,15.55,175,26032.75,Closed,2013-08-21,2026-08-03 11:22:39.512357,,Loan Management System
LN00001090,CUST00000562,Home Loan,6861249.36,15.0,353,86847.83,Closed,2023-11-09,2026-08-03 11:22:39.513377,,Loan Management System
LN00001091,CUST00000785,Home Loan,6162717.19,10.24,109,87075.87,Closed,2014-11-11,2026-08-03 11:22:39.513377,,Loan Management System
LN00001092,CUST00004085,Home Loan,9580892.74,7.3,115,116067.56,Closed,2016-12-14,2026-08-03 11:22:39.513377,,Loan Management System
LN00001093,CUST00004595,Car Loan,2495624.04,10.27,19,142877.15,Active,2013-08-14,2026-08-03 11:22:39.513377,,Loan Management System
LN00001094,CUST00002247,Business Loan,17801599.96,16.89,93,344443.55,Closed,2024-03-23,2026-08-03 11:22:39.514455,,Loan Management System
LN00001095,CUST00004454,Education Loan,2677437.44,11.71,110,39805.3,Active,2020-09-13,2026-08-03 11:22:39.514455,,Loan Management System
LN00001096,CUST00002769,Car Loan,747866.54,14.34,52,19393.46,Active,2024-07-21,2026-08-03 11:22:39.514455,,Loan Management System
LN00001097,CUST00002878,Education Loan,2750279.82,17.06,147,44713.07,Closed,2023-04-30,2026-08-03 11:22:39.514455,,Loan Management System
LN00001098,CUST00001002,Business Loan,19810640.5,13.2,90,347882.81,Written Off,2014-09-26,2026-08-03 11:22:39.515454,,Loan Management System
LN00001099,CUST00004131,Personal Loan,234955.76,9.88,35,7754.05,Pending,2014-11-05,2026-08-03 11:22:39.515454,,Loan Management System
LN00001100,CUST00003816,Gold Loan,27087.2,12.94,25,1241.88,Active,2015-04-08,2026-08-03 11:22:39.515454,,Loan Management System
LN00001101,CUST00000333,Personal Loan,95217.88,11.46,49,2442.32,Active,2024-02-25,2026-08-03 11:22:39.515454,,Loan Management System
LN00001102,CUST00001084,Personal Loan,605044.94,10.89,46,16147.74,Active,2019-10-28,2026-08-03 11:22:39.516449,,Loan Management System
LN00001103,CUST00003104,Home Loan,1821154.22,12.89,244,21119.96,Closed,2016-04-16,2026-08-03 11:22:39.516449,,Loan Management System
LN00001104,CUST00003234,Home Loan,9975832.41,14.21,128,151762.89,Active,2023-11-30,2026-08-03 11:22:39.516449,,Loan Management System
LN00001105,CUST00001960,Car Loan,603188.48,16.68,67,13894.58,Written Off,2021-08-13,2026-08-03 11:22:39.516449,,Loan Management System
LN00001106,CUST00001538,Home Loan,1803592.55,15.77,293,24230.66,Defaulted,2024-07-08,2026-08-03 11:22:39.517449,,Loan Management System
LN00001107,CUST00003892,Car Loan,2804870.83,13.67,70,58362.92,Active,2020-07-05,2026-08-03 11:22:39.517449,,Loan Management System
LN00001108,CUST00000164,Car Loan,1460128.15,10.59,35,48674.27,Active,2021-09-27,2026-08-03 11:22:39.517449,,Loan Management System
LN00001109,CUST00001197,Home Loan,5232491.15,14.91,316,66354.01,Active,2016-05-26,2026-08-03 11:22:39.517449,,Loan Management System
LN00001110,CUST00001502,Gold Loan,1451472.07,6.88,5,295306.51,Closed,2013-04-18,2026-08-03 11:22:39.518441,,Loan Management System
LN00001111,CUST00002150,Education Loan,541341.04,12.04,56,12682.68,Active,2025-10-01,2026-08-03 11:22:39.518441,,Loan Management System
LN00001112,CUST00003221,Education Loan,3935958.48,17.81,107,73638.82,Active,2014-11-21,2026-08-03 11:22:39.518441,,Loan Management System
LN00001113,CUST00004982,Home Loan,8954197.04,7.52,301,66212.49,Closed,2016-08-16,2026-08-03 11:22:39.518441,,Loan Management System
LN00001114,CUST00003078,Car Loan,2072407.99,14.37,81,40110.56,Closed,2015-06-16,2026-08-03 11:22:39.519454,,Loan Management System
LN00001115,CUST00001865,Personal Loan,126522.69,10.45,12,11149.85,Active,2017-09-22,2026-08-03 11:22:39.519454,,Loan Management System
LN00001116,CUST00002104,Car Loan,1513850.7,14.94,65,34108.18,Active,2014-08-22,2026-08-03 11:22:39.519454,,Loan Management System
LN00001117,CUST00003993,Gold Loan,754179.42,8.43,22,37118.18,Closed,2016-09-23,2026-08-03 11:22:39.519454,,Loan Management System
LN00001118,CUST00000370,Car Loan,371969.74,11.94,33,13278.94,Closed,2011-10-29,2026-08-03 11:22:39.520456,,Loan Management System
LN00001119,CUST00003675,Car Loan,1016908.98,14.98,15,74760.16,Active,2023-08-19,2026-08-03 11:22:39.520456,,Loan Management System
LN00001120,CUST00002397,Home Loan,5303163.04,16.29,202,77047.13,Active,2020-09-02,2026-08-03 11:22:39.520456,,Loan Management System
LN00001121,CUST00004532,Car Loan,970607.92,9.45,26,41429.46,Closed,2013-09-27,2026-08-03 11:22:39.520456,,Loan Management System
LN00001122,CUST00002279,Business Loan,14909861.05,14.08,59,351615.53,Closed,2016-04-02,2026-08-03 11:22:39.520456,,Loan Management System
LN00001123,CUST00001596,Personal Loan,1066123.57,12.08,45,29578.6,Defaulted,2012-05-11,2026-08-03 11:22:39.521453,,Loan Management System
LN00001124,CUST00004712,Personal Loan,172382.13,8.17,21,8837.33,Closed,2012-07-06,2026-08-03 11:22:39.521453,,Loan Management System
LN00001125,CUST00004325,Education Loan,1710496.72,10.91,148,21071.61,Closed,2020-12-31,2026-08-03 11:22:39.521453,,Loan Management System
LN00001126,CUST00003307,Home Loan,5988695.24,16.18,87,117341.19,Closed,2016-07-22,2026-08-03 11:22:39.521453,,Loan Management System
LN00001127,CUST00001863,Education Loan,552378.02,8.43,138,6264.65,Active,2023-06-14,2026-08-03 11:22:39.522454,,Loan Management System
LN00001128,CUST00003353,Personal Loan,1424965.07,17.11,26,65976.8,Active,2013-09-25,2026-08-03 11:22:39.522454,,Loan Management System
LN00001129,CUST00003722,Education Loan,1950899.36,8.17,147,21043.88,Active,2022-06-09,2026-08-03 11:22:39.523050,,Loan Management System
LN00001130,CUST00001025,Gold Loan,1135831.04,14.3,36,38985.72,Closed,2026-05-12,2026-08-03 11:22:39.523050,,Loan Management System
LN00001131,CUST00000637,Home Loan,9218265.34,13.83,281,110661.99,Closed,2024-05-23,2026-08-03 11:22:39.523050,,Loan Management System
LN00001132,CUST00000451,Car Loan,963253.67,9.61,24,44276.08,Active,2019-12-09,2026-08-03 11:22:39.523050,,Loan Management System
LN00001133,CUST00001732,Car Loan,1491104.06,14.27,42,45309.67,Closed,2013-05-01,2026-08-03 11:22:39.523050,,Loan Management System
LN00001134,CUST00002556,Car Loan,745791.92,10.38,35,24787.73,Active,2026-06-07,2026-08-03 11:22:39.524143,,Loan Management System
LN00001135,CUST00001814,Home Loan,580523.58,7.28,270,4376.77,Active,2011-10-18,2026-08-03 11:22:39.524143,,Loan Management System
LN00001136,CUST00001382,Home Loan,4736450.93,9.02,205,45377.7,Active,2021-05-09,2026-08-03 11:22:39.524143,,Loan Management System
LN00001137,CUST00002607,Home Loan,6384273.62,7.15,171,59632.03,Written Off,2016-06-03,2026-08-03 11:22:39.524143,,Loan Management System
LN00001138,CUST00000426,Car Loan,2182610.3,7.88,28,85591.03,Active,2019-07-28,2026-08-03 11:22:39.525151,,Loan Management System
LN00001139,CUST00003665,Education Loan,2626832.77,15.74,83,52130.02,Defaulted,2019-09-24,2026-08-03 11:22:39.525151,,Loan Management System
LN00001140,CUST00001865,Car Loan,909340.07,11.87,21,48168.0,Closed,2019-01-29,2026-08-03 11:22:39.525151,,Loan Management System
LN00001141,CUST00004671,Gold Loan,709049.32,11.41,23,34467.69,Active,2017-05-20,2026-08-03 11:22:39.525151,,Loan Management System
LN00001142,CUST00004217,Education Loan,1181421.18,7.22,135,12806.21,Active,2014-09-21,2026-08-03 11:22:39.526152,,Loan Management System
LN00001143,CUST00004047,Home Loan,9578254.14,9.54,285,85050.73,Active,2012-06-17,2026-08-03 11:22:39.526152,,Loan Management System
LN00001144,CUST00001106,Gold Loan,521656.06,11.02,34,17932.32,Active,2015-11-18,2026-08-03 11:22:39.526152,,Loan Management System
LN00001145,CUST00002313,Car Loan,1407510.01,13.56,25,64942.17,Pending,2026-03-31,2026-08-03 11:22:39.526152,,Loan Management System
LN00001146,CUST00004186,Education Loan,502819.75,7.34,100,6736.68,Closed,2019-09-18,2026-08-03 11:22:39.527149,,Loan Management System
LN00001147,CUST00001197,Home Loan,5228163.09,14.01,60,121677.32,Pending,2013-07-11,2026-08-03 11:22:39.527149,,Loan Management System
LN00001148,CUST00001297,Car Loan,946022.15,14.55,62,21793.7,Closed,2025-07-28,2026-08-03 11:22:39.527149,,Loan Management System
LN00001149,CUST00004184,Car Loan,2831751.01,12.14,67,58400.28,Active,2012-09-12,2026-08-03 11:22:39.527149,,Loan Management System
LN00001150,CUST00002874,Education Loan,3267875.05,7.31,93,46130.78,Active,2018-05-27,2026-08-03 11:22:39.527149,,Loan Management System
LN00001151,CUST00003809,Gold Loan,2049492.23,12.04,25,93099.13,Active,2019-12-14,2026-08-03 11:22:39.528143,,Loan Management System
LN00001152,CUST00002110,Personal Loan,130032.28,17.97,53,3571.91,Active,2012-11-05,2026-08-03 11:22:39.528143,,Loan Management System
LN00001153,CUST00001537,Car Loan,2890591.46,7.43,70,51013.1,Closed,2021-05-27,2026-08-03 11:22:39.528143,,Loan Management System
LN00001154,CUST00004853,Personal Loan,344524.68,12.88,36,11588.49,Closed,2022-04-18,2026-08-03 11:22:39.528143,,Loan Management System
LN00001155,CUST00004839,Personal Loan,615651.85,7.73,56,13130.65,Active,2023-04-07,2026-08-03 11:22:39.529148,,Loan Management System
LN00001156,CUST00000864,Home Loan,6511517.06,14.96,131,101129.64,Active,2012-07-01,2026-08-03 11:22:39.529148,,Loan Management System
LN00001157,CUST00003539,Home Loan,9965643.82,9.24,259,88932.83,Active,2014-03-02,2026-08-03 11:22:39.529148,,Loan Management System
LN00001158,CUST00001868,Car Loan,1061646.46,12.64,69,21726.37,Written Off,2014-02-15,2026-08-03 11:22:39.529148,,Loan Management System
LN00001159,CUST00001271,Home Loan,3723208.51,10.38,81,64124.24,Active,2025-05-21,2026-08-03 11:22:39.530146,,Loan Management System
LN00001160,CUST00004552,Home Loan,6711574.38,12.52,334,72280.73,Active,2021-02-28,2026-08-03 11:22:39.530146,,Loan Management System
LN00001161,CUST00001849,Car Loan,2789484.27,6.92,30,101524.79,Active,2016-10-02,2026-08-03 11:22:39.530146,,Loan Management System
LN00001162,CUST00001867,Home Loan,9118199.34,13.61,184,118262.38,Closed,2013-01-13,2026-08-03 11:22:39.530146,,Loan Management System
LN00001163,CUST00003511,Home Loan,2136365.59,7.07,217,17469.56,Closed,2015-10-23,2026-08-03 11:22:39.531141,,Loan Management System
LN00001164,CUST00003550,Home Loan,6306645.95,16.11,92,119789.66,Closed,2013-08-08,2026-08-03 11:22:39.531141,,Loan Management System
LN00001165,CUST00000809,Home Loan,5222863.22,15.69,172,76476.89,Active,2021-01-29,2026-08-03 11:22:39.531141,,Loan Management System
LN00001166,CUST00004587,Home Loan,3704759.55,16.11,265,51231.81,Active,2024-08-04,2026-08-03 11:22:39.531141,,Loan Management System
LN00001167,CUST00000758,Gold Loan,1450518.35,8.08,16,95933.05,Closed,2018-09-01,2026-08-03 11:22:39.531141,,Loan Management System
LN00001168,CUST00004796,Car Loan,1139410.44,7.89,30,41973.55,Closed,2021-11-25,2026-08-03 11:22:39.531141,,Loan Management System
LN00001169,CUST00003601,Home Loan,4014309.76,8.4,184,38869.42,Pending,2021-09-23,2026-08-03 11:22:39.531141,,Loan Management System
LN00001170,CUST00004381,Home Loan,1449694.58,16.24,252,20305.36,Closed,2025-01-14,2026-08-03 11:22:39.532736,,Loan Management System
LN00001171,CUST00001249,Home Loan,5126191.01,6.57,151,49980.87,Pending,2022-02-08,2026-08-03 11:22:39.532904,,Loan Management System
LN00001172,CUST00004599,Education Loan,2415549.04,9.76,157,27299.48,Closed,2015-06-05,2026-08-03 11:22:39.532904,,Loan Management System
LN00001173,CUST00001527,Home Loan,6578344.19,12.52,270,73066.56,Active,2024-10-12,2026-08-03 11:22:39.532904,,Loan Management System
LN00001174,CUST00003561,Home Loan,7070898.91,13.36,315,81205.41,Closed,2020-06-23,2026-08-03 11:22:39.533780,,Loan Management System
LN00001175,CUST00001607,Home Loan,8351594.18,9.96,274,77351.09,Active,2018-01-21,2026-08-03 11:22:39.533780,,Loan Management System
LN00001176,CUST00002127,Home Loan,1616324.32,12.6,108,25092.69,Closed,2019-04-02,2026-08-03 11:22:39.533780,,Loan Management System
LN00001177,CUST00004491,Business Loan,19742251.39,12.34,71,393177.52,Closed,2019-02-12,2026-08-03 11:22:39.533780,,Loan Management System
LN00001178,CUST00000831,Car Loan,973994.43,8.73,31,35208.8,Closed,2016-08-23,2026-08-03 11:22:39.534744,,Loan Management System
LN00001179,CUST00002718,Gold Loan,1199171.78,8.53,5,244972.97,Active,2026-03-21,2026-08-03 11:22:39.534744,,Loan Management System
LN00001180,CUST00004945,Personal Loan,353905.14,9.39,51,8442.58,Closed,2021-08-06,2026-08-03 11:22:39.534744,,Loan Management System
LN00001181,CUST00003488,Education Loan,268938.18,15.01,173,3807.22,Active,2018-11-18,2026-08-03 11:22:39.534744,,Loan Management System
LN00001182,CUST00002317,Education Loan,1991739.44,7.83,96,27984.79,Closed,2016-10-12,2026-08-03 11:22:39.534744,,Loan Management System
LN00001183,CUST00004716,Car Loan,1112722.48,8.79,53,25408.99,Active,2021-04-05,2026-08-03 11:22:39.535832,,Loan Management System
LN00001184,CUST00000148,Home Loan,2663929.61,9.23,271,23427.18,Defaulted,2022-02-24,2026-08-03 11:22:39.535832,,Loan Management System
LN00001185,CUST00002915,Personal Loan,369961.0,11.92,43,10613.65,Active,2012-08-11,2026-08-03 11:22:39.535832,,Loan Management System
LN00001186,CUST00002703,Personal Loan,363439.49,13.51,23,18024.07,Active,2021-12-16,2026-08-03 11:22:39.535832,,Loan Management System
LN00001187,CUST00001155,Home Loan,7338301.55,13.77,198,94027.54,Active,2024-03-05,2026-08-03 11:22:39.536837,,Loan Management System
LN00001188,CUST00002605,Home Loan,7076000.03,7.19,129,78911.49,Active,2013-04-10,2026-08-03 11:22:39.536837,,Loan Management System
LN00001189,CUST00000264,Personal Loan,656424.55,15.24,26,29802.92,Defaulted,2024-07-24,2026-08-03 11:22:39.536837,,Loan Management System
LN00001190,CUST00000949,Car Loan,2410731.5,13.84,33,88249.53,Closed,2015-02-14,2026-08-03 11:22:39.536837,,Loan Management System
LN00001191,CUST00000576,Car Loan,843166.42,11.23,78,15279.24,Active,2022-03-24,2026-08-03 11:22:39.537828,,Loan Management System
LN00001192,CUST00002786,Gold Loan,1489162.66,16.13,20,85410.77,Active,2015-03-06,2026-08-03 11:22:39.537828,,Loan Management System
LN00001193,CUST00001174,Personal Loan,1315267.78,9.35,39,39238.21,Closed,2016-02-02,2026-08-03 11:22:39.537828,,Loan Management System
LN00001194,CUST00003526,Business Loan,12039546.82,8.21,85,187267.13,Defaulted,2022-10-27,2026-08-03 11:22:39.537828,,Loan Management System
LN00001195,CUST00001958,Personal Loan,114125.08,17.9,58,2953.85,Closed,2012-12-19,2026-08-03 11:22:39.538827,,Loan Management System
LN00001196,CUST00000140,Home Loan,5545656.4,12.01,110,83386.47,Active,2014-04-04,2026-08-03 11:22:39.538827,,Loan Management System
LN00001197,CUST00003343,Home Loan,5805626.18,6.64,268,41606.65,Pending,2015-09-01,2026-08-03 11:22:39.538827,,Loan Management System
LN00001198,CUST00000592,Home Loan,3310009.07,13.95,106,54480.7,Active,2014-07-18,2026-08-03 11:22:39.538827,,Loan Management System
LN00001199,CUST00000338,Car Loan,653047.93,11.78,15,47033.5,Written Off,2020-12-22,2026-08-03 11:22:39.539832,,Loan Management System
LN00001200,CUST00001512,Personal Loan,251004.68,14.59,23,12575.95,Closed,2012-11-11,2026-08-03 11:22:39.539832,,Loan Management System
LN00001201,CUST00004791,Personal Loan,723228.89,13.78,52,18549.01,Active,2014-04-01,2026-08-03 11:22:39.539832,,Loan Management System
LN00001202,CUST00002514,Business Loan,6991669.7,6.88,66,127538.01,Closed,2011-08-19,2026-08-03 11:22:39.539832,,Loan Management System
LN00001203,CUST00004060,Car Loan,1915003.47,13.12,38,61857.43,Closed,2018-07-15,2026-08-03 11:22:39.539832,,Loan Management System
LN00001204,CUST00003801,Home Loan,8868048.86,14.96,88,166528.81,Active,2019-04-02,2026-08-03 11:22:39.540836,,Loan Management System
LN00001205,CUST00002098,Business Loan,7597815.18,7.09,61,148708.54,Active,2023-04-25,2026-08-03 11:22:39.540836,,Loan Management System
LN00001206,CUST00004691,Car Loan,1223599.2,8.52,83,19560.91,Closed,2021-09-08,2026-08-03 11:22:39.540836,,Loan Management System
LN00001207,CUST00001190,Car Loan,2366011.42,8.09,54,52419.21,Active,2019-07-31,2026-08-03 11:22:39.540836,,Loan Management System
LN00001208,CUST00004907,Home Loan,5045687.92,17.3,357,73183.74,Defaulted,2016-07-16,2026-08-03 11:22:39.540836,,Loan Management System
LN00001209,CUST00000668,Education Loan,3037376.64,15.25,118,49828.45,Active,2012-02-21,2026-08-03 11:22:39.540836,,Loan Management System
LN00001210,CUST00002954,Personal Loan,1036328.77,9.69,16,69305.6,Active,2015-07-11,2026-08-03 11:22:39.542430,,Loan Management System
LN00001211,CUST00004522,Personal Loan,777102.64,16.04,42,24299.71,Closed,2016-06-27,2026-08-03 11:22:39.542593,,Loan Management System
LN00001212,CUST00000647,Car Loan,1691995.3,9.86,59,36304.01,Closed,2023-08-12,2026-08-03 11:22:39.542593,,Loan Management System
LN00001213,CUST00004899,Gold Loan,2026769.79,17.32,7,306494.07,Active,2016-05-24,2026-08-03 11:22:39.542593,,Loan Management System
LN00001214,CUST00002551,Business Loan,2202520.63,10.99,34,75682.12,Active,2023-07-19,2026-08-03 11:22:39.542593,,Loan Management System
LN00001215,CUST00004673,Gold Loan,295678.18,9.67,12,25949.45,Active,2026-03-18,2026-08-03 11:22:39.543474,,Loan Management System
LN00001216,CUST00000216,Business Loan,10653408.97,13.71,49,285130.88,Active,2019-04-24,2026-08-03 11:22:39.543474,,Loan Management System
LN00001217,CUST00002170,Car Loan,2808820.12,11.95,65,58904.06,Active,2012-10-18,2026-08-03 11:22:39.543474,,Loan Management System
LN00001218,CUST00004395,Car Loan,1016247.03,7.22,41,28043.41,Closed,2023-04-13,2026-08-03 11:22:39.543474,,Loan Management System
LN00001219,CUST00000986,Car Loan,1140456.63,13.16,53,28488.49,Active,2015-07-23,2026-08-03 11:22:39.544527,,Loan Management System
LN00001220,CUST00002490,Car Loan,1684465.44,12.81,70,34286.52,Active,2016-02-01,2026-08-03 11:22:39.544527,,Loan Management System
LN00001221,CUST00003897,Home Loan,7998808.49,8.47,193,76018.62,Active,2024-12-27,2026-08-03 11:22:39.544527,,Loan Management System
LN00001222,CUST00004731,Personal Loan,467812.12,16.22,21,25736.99,Active,2025-01-17,2026-08-03 11:22:39.544527,,Loan Management System
LN00001223,CUST00003676,Personal Loan,291226.46,17.13,57,7501.14,Active,2022-03-21,2026-08-03 11:22:39.545527,,Loan Management System
LN00001224,CUST00002519,Home Loan,2165913.78,14.64,138,32526.26,Active,2021-08-14,2026-08-03 11:22:39.545527,,Loan Management System
LN00001225,CUST00003658,Home Loan,9940843.86,13.11,285,113744.55,Active,2022-11-01,2026-08-03 11:22:39.545527,,Loan Management System
LN00001226,CUST00004647,Home Loan,5843628.8,6.9,222,46670.08,Written Off,2025-04-06,2026-08-03 11:22:39.545527,,Loan Management System
LN00001227,CUST00004378,Home Loan,4760076.42,17.72,333,70827.82,Active,2014-12-14,2026-08-03 11:22:39.546526,,Loan Management System
LN00001228,CUST00004196,Gold Loan,1026291.77,12.24,12,91300.05,Pending,2018-10-26,2026-08-03 11:22:39.546526,,Loan Management System
LN00001229,CUST00004388,Gold Loan,411231.84,17.66,35,15118.47,Active,2013-07-16,2026-08-03 11:22:39.546526,,Loan Management System
LN00001230,CUST00003679,Education Loan,1948251.63,9.83,73,35564.67,Closed,2020-11-06,2026-08-03 11:22:39.546526,,Loan Management System
LN00001231,CUST00001325,Education Loan,3696939.2,10.39,64,75483.4,Closed,2015-05-30,2026-08-03 11:22:39.547533,,Loan Management System
LN00001232,CUST00000945,Business Loan,3218754.22,12.84,51,82220.49,Active,2022-08-09,2026-08-03 11:22:39.547533,,Loan Management System
LN00001233,CUST00001931,Car Loan,817021.43,10.61,53,19375.31,Active,2014-02-13,2026-08-03 11:22:39.547533,,Loan Management System
LN00001234,CUST00003800,Car Loan,1833608.04,9.05,47,46480.19,Active,2016-02-08,2026-08-03 11:22:39.547533,,Loan Management System
LN00001235,CUST00003217,Home Loan,8569788.19,14.29,104,144132.23,Written Off,2025-08-25,2026-08-03 11:22:39.548542,,Loan Management System
LN00001236,CUST00002731,Personal Loan,761174.77,13.44,44,22005.47,Pending,2014-01-02,2026-08-03 11:22:39.548542,,Loan Management System
LN00001237,CUST00004109,Business Loan,7540764.95,8.2,66,142331.78,Active,2012-10-19,2026-08-03 11:22:39.548542,,Loan Management System
LN00001238,CUST00004874,Personal Loan,462743.03,10.54,40,13769.76,Defaulted,2012-08-07,2026-08-03 11:22:39.548542,,Loan Management System
LN00001239,CUST00001174,Home Loan,7414606.89,11.61,272,77375.38,Closed,2014-05-30,2026-08-03 11:22:39.549529,,Loan Management System
LN00001240,CUST00004522,Personal Loan,1218225.54,17.66,39,41276.62,Closed,2025-01-26,2026-08-03 11:22:39.549529,,Loan Management System
LN00001241,CUST00003809,Personal Loan,1261491.72,13.38,21,67710.82,Active,2016-10-26,2026-08-03 11:22:39.549529,,Loan Management System
LN00001242,CUST00003496,Personal Loan,1307912.44,17.85,16,92461.27,Pending,2021-09-16,2026-08-03 11:22:39.549529,,Loan Management System
LN00001243,CUST00002959,Car Loan,1252162.75,6.58,46,30872.28,Active,2024-04-29,2026-08-03 11:22:39.549529,,Loan Management System
LN00001244,CUST00000440,Car Loan,2188691.62,15.19,29,90641.74,Active,2025-08-10,2026-08-03 11:22:39.550526,,Loan Management System
LN00001245,CUST00000577,Business Loan,6144531.75,12.14,117,89827.85,Closed,2021-04-08,2026-08-03 11:22:39.550526,,Loan Management System
LN00001246,CUST00000503,Business Loan,6426330.4,12.93,71,129969.33,Active,2016-06-30,2026-08-03 11:22:39.550526,,Loan Management System
LN00001247,CUST00001029,Education Loan,700693.48,9.95,156,8022.26,Active,2019-01-21,2026-08-03 11:22:39.550526,,Loan Management System
LN00001248,CUST00003548,Car Loan,1005529.29,8.56,43,27236.5,Active,2013-09-13,2026-08-03 11:22:39.550526,,Loan Management System
LN00001249,CUST00004140,Education Loan,2022895.88,17.66,128,35194.56,Closed,2019-07-24,2026-08-03 11:22:39.550526,,Loan Management System
LN00001250,CUST00002168,Car Loan,2631368.57,13.72,72,53827.56,Written Off,2023-04-21,2026-08-03 11:22:39.552070,,Loan Management System
LN00001251,CUST00004687,Business Loan,7777443.21,14.93,14,608757.78,Closed,2016-10-04,2026-08-03 11:22:39.552269,,Loan Management System
LN00001252,CUST00001278,Home Loan,1055848.74,10.18,129,13495.85,Active,2023-06-28,2026-08-03 11:22:39.552269,,Loan Management System
LN00001253,CUST00002230,Home Loan,3931052.76,13.82,242,48295.57,Active,2018-06-08,2026-08-03 11:22:39.552860,,Loan Management System
LN00001254,CUST00000496,Personal Loan,976472.46,7.38,24,43887.6,Closed,2016-03-20,2026-08-03 11:22:39.553032,,Loan Management System
LN00001255,CUST00001797,Home Loan,1397832.2,15.16,338,17916.56,Active,2020-02-06,2026-08-03 11:22:39.553032,,Loan Management System
LN00001256,CUST00001633,Personal Loan,1275242.58,15.7,29,53126.0,Closed,2020-10-09,2026-08-03 11:22:39.553032,,Loan Management System
LN00001257,CUST00001160,Car Loan,468333.55,13.17,30,18406.62,Active,2019-12-27,2026-08-03 11:22:39.553032,,Loan Management System
LN00001258,CUST00001244,Car Loan,1244439.75,12.08,55,29575.77,Pending,2019-01-13,2026-08-03 11:22:39.553951,,Loan Management System
LN00001259,CUST00001782,Home Loan,2569824.01,12.29,156,33064.94,Closed,2012-12-14,2026-08-03 11:22:39.553951,,Loan Management System
LN00001260,CUST00002701,Car Loan,2131027.92,17.45,80,45243.69,Closed,2021-10-05,2026-08-03 11:22:39.553951,,Loan Management System
LN00001261,CUST00003474,Education Loan,3230063.1,11.3,55,75513.59,Active,2012-04-06,2026-08-03 11:22:39.553951,,Loan Management System
LN00001262,CUST00001266,Home Loan,665104.29,10.5,245,6600.6,Active,2018-12-08,2026-08-03 11:22:39.554950,,Loan Management System
LN00001263,CUST00003378,Personal Loan,1481993.51,12.52,33,53314.31,Active,2024-01-31,2026-08-03 11:22:39.554950,,Loan Management System
LN00001264,CUST00002765,Personal Loan,1129467.31,7.86,20,60437.6,Defaulted,2017-01-25,2026-08-03 11:22:39.554950,,Loan Management System
LN00001265,CUST00000752,Home Loan,2652457.09,7.94,126,31097.57,Written Off,2021-11-09,2026-08-03 11:22:39.554950,,Loan Management System
LN00001266,CUST00003246,Personal Loan,1156384.35,7.78,13,93041.78,Closed,2015-11-05,2026-08-03 11:22:39.555960,,Loan Management System
LN00001267,CUST00004586,Education Loan,265816.07,7.74,167,2604.63,Closed,2012-01-10,2026-08-03 11:22:39.555960,,Loan Management System
LN00001268,CUST00004890,Personal Loan,1367367.48,7.0,31,48345.09,Closed,2013-02-20,2026-08-03 11:22:39.555960,,Loan Management System
LN00001269,CUST00004617,Education Loan,3151246.18,17.08,88,63023.26,Closed,2015-06-25,2026-08-03 11:22:39.555960,,Loan Management System
LN00001270,CUST00002894,Home Loan,6870706.15,6.84,134,73463.38,Closed,2023-01-21,2026-08-03 11:22:39.556959,,Loan Management System
LN00001271,CUST00000223,Gold Loan,2373259.22,10.5,13,193934.89,Defaulted,2025-10-22,2026-08-03 11:22:39.556959,,Loan Management System
LN00001272,CUST00004675,Education Loan,2490530.07,12.31,53,61152.17,Active,2026-03-24,2026-08-03 11:22:39.556959,,Loan Management System
